time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-2.56746103204,0.902904419807,14.7057074939,0.212849496964,0.20504322009,0.0,-3.33362433395,1.64310301332,3.65118060306,0.130618329507,-0.0509900217332,0.0,438.8780562129107,441.5568776461935,441.1649620806499,439.31789566515806
2.2200000000000015,-2.77101240401,1.00481494445,14.9225105574,0.222516399734,0.20567479194,0.0,-3.45161770492,1.75461303404,3.57545422366,0.144284120954,-0.0732701585961,0.0,407.50717126302374,405.5076309670187,407.0575638139849,408.2974827794449
2.2800000000000016,-2.98284246414,1.11480946497,15.1402177949,0.232090149924,0.203710484278,0.0,-3.60919412596,1.91268624976,3.68059468079,0.132526376448,-0.0915957552095,0.0,469.0570861475251,467.62689578891224,468.03019025834664,467.1313723271336
2.3400000000000016,-3.20353410521,1.2339451186,15.3614812267,0.271301461486,0.199365870958,0.0,-3.74685032018,2.06197891733,3.69362600077,0.0700671265179,-0.0809820331287,0.0,440.0639638293373,440.9352413380569,443.2112987634343,438.0587307739286
2.4000000000000017,-3.43269675082,1.36297303511,15.5846258936,0.275590403324,0.195768163828,0.0,-3.89160337228,2.23918935212,3.74401346025,0.0654563326577,-0.0698218087684,0.0,454.82998100662627,455.71843538155633,454.9720600681431,454.6061382660369
2.4600000000000017,-3.6699228046,1.50190235895,15.8079513368,0.279620057063,0.191579080487,0.0,-4.01573730309,2.39204688435,3.7000733458,0.060552739327,-0.0698106058285,0.0,423.6997703459367,423.69676303743387,425.25508975201683,424.8379631132669
2.520000000000002,-3.91534812781,1.65121547482,16.0325008579,0.293862276944,0.189252965894,0.0,-4.16490035302,2.58626083835,3.78381375887,0.023651951326,-0.0860091869609,0.0,467.88141321523585,466.6142555468902,468.9882371047807,466.11436120267797
2.580000000000002,-4.17026291129,1.81326928033,16.2647901304,0.299177058358,0.186772428713,0.0,-4.33193854631,2.81574989035,3.95791176137,0.000797361853578,-0.105183160404,0.0,498.81720457187583,497.40864517989746,497.4584751052591,495.78182741814715
2.640000000000002,-4.43419542503,1.98764776423,16.5025541166,0.299407720272,0.183897969733,0.0,-4.46564765088,2.99668577765,3.96727195732,0.00443253184433,-0.0860410999337,0.0,446.8982223792352,448.447706978785,447.82380163845386,448.1194011381283
2.700000000000002,-4.70604842703,2.17274065365,16.7404530982,0.302277689819,0.180432657936,0.0,-4.59593548002,3.17312999041,3.96240973029,0.02095038299,-0.0729203060674,0.0,443.655141520811,444.72590411111827,442.64679293573124,444.0041447621742
2.760000000000002,-4.98552201814,2.36813949994,16.9770640274,0.304528076898,0.181706723235,0.0,-4.72010416682,3.34016042422,3.92433653861,0.0087665386536,-0.100185258389,0.0,434.22583331135786,431.926406765978,433.9336469584366,432.90941138482464
2.820000000000002,-5.27317838518,2.57466173358,17.2148707127,0.305072056024,0.183773704116,0.0,-4.86870008668,3.54356453619,4.00172111712,0.00946349317216,-0.132543840055,0.0,472.54740772661563,470.03576184350356,472.56779739324253,472.62139859453737
2.880000000000002,-5.56908180285,2.79219651719,17.4535936241,0.305735453644,0.179368430739,0.0,-4.99461156578,3.7075012152,3.95570948163,0.00467038966932,-0.154411757865,0.0,434.06214746931005,432.20391990950105,432.68786299410965,432.2839649694542
